filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
hiphop.00086.mp3,661794.0,0.48247620463371277,0.08954944461584091,0.07538209855556488,0.0016213663620874286,1952.659608538326,401076.22361969744,2024.182133346845,104689.11693291475,4158.447888721723,1569538.2543322647,0.08279331617362723,0.0030738793843206286,-2.922872045019176e-05,0.004029677249491215,-20.464452362538523,254.56597211854904,99.38401442,2963.17,672.6334,374.9328,422.18417,345.9957,188.2071,162.04668,130.79498,103.101776,130.7558,115.67964,100.681595,76.64096,76.456314,64.065445,68.94841,71.25132,62.7045,56.01183,74.72868,-208.84885,102.98087,-29.88926,48.073013,-7.4513865,38.229324,-9.799582,29.221687,-2.913866,13.673789,-0.074574195,10.760064,1.635836,3.4715505,7.5203733,0.9549556,7.380687,-9.312909,8.450602,-3.1476343,hiphop
hiphop.00023.mp3,661794.0,0.38521015644073486,0.08197302371263504,0.18259297311306,0.002834249520674348,2123.065359302671,216651.31965503274,2029.9167305020055,59781.25868627073,4471.786803491154,788203.9636419051,0.11115214738012374,0.0013873449984560938,-2.0924351701978594e-05,0.01567610166966915,-9.524264680504595,368.3725763519825,95.703125,1112.1567,244.78067,168.42418,92.88403,167.46104,112.51508,135.91547,93.62286,67.96912,57.723145,56.878384,46.386345,39.830296,49.152256,40.574398,41.648148,43.79386,36.8758,48.308876,53.791073,-57.743427,115.56615,-41.371437,66.120544,-23.108667,35.44394,-19.31458,23.93246,-18.335508,10.558364,-7.33072,3.225217,-8.337015,-3.5405138,-0.35989887,-5.8905773,9.012723,-3.2474442,11.683262,-8.66864,hiphop
hiphop.00035.mp3,668140.0,0.529406726360321,0.08525765687227249,0.18232183158397675,0.007645550183951855,2227.4345785174005,719882.9853474118,2240.235602787198,124238.29649681791,4853.212722252155,2242772.0962844766,0.09964641702586206,0.008029049381836195,-0.0003185928799211979,0.026928750798106194,-13.07728312203581,279.9900550653857,112.34714674,2696.1326,824.2728,698.6683,266.76355,390.0104,200.50037,190.7622,118.185,111.00685,120.48411,92.0599,85.161476,83.38896,70.249016,69.80097,59.286194,66.610176,67.22262,55.562008,53.087524,-127.314735,97.50313,-19.695518,55.2859,-12.528283,33.685963,-16.2889,34.44812,-11.534289,21.685051,-7.3938265,8.679602,5.0312595,-0.89004844,7.808462,-2.743526,5.876087,-3.6376572,11.949366,-5.385599,hiphop
hiphop.00014.mp3,661794.0,0.4945220947265625,0.07223253697156906,0.17812614142894745,0.003411846933886409,2338.1470341758113,218460.80675289893,1990.2805688851106,69471.43241662039,4561.575097882831,672421.2898707439,0.13891242809841453,0.002191156573970667,4.976472337148152e-05,0.013797517865896225,-9.79777943092051,420.10942049614357,135.99917763,2888.5642,552.9097,440.72427,236.95679,244.59128,188.43701,194.97798,93.63696,99.38798,82.23853,58.029003,50.79203,44.55321,48.519165,45.57732,49.223392,65.19826,87.55664,63.252174,56.61067,-64.652336,105.78454,-48.708214,82.89545,-23.815884,31.875418,-20.17918,27.63914,-16.487469,10.28103,-10.148902,0.7309414,-7.6229954,-6.7877884,2.3438342,-6.1433325,7.946628,-2.8979323,9.8516655,-9.728731,hiphop
hiphop.00036.mp3,675808.0,0.5214531421661377,0.07874167710542679,0.08629317581653595,0.0037733828648924828,2469.957756953167,851917.689935802,2019.2418091978243,112570.97427622676,4761.921053799716,1534357.33410705,0.12877197265625,0.010445540091305067,6.696607670164667e-06,0.006773086730390787,-20.196443577681798,321.5125889555032,117.45383523,23198.584,1650.9563,1119.3103,784.4165,316.3944,307.48697,218.10829,241.79103,135.12398,177.66002,104.15713,121.31312,96.0469,91.97852,65.45457,68.15877,63.354168,69.870995,104.48319,115.78942,-237.93478,65.031395,-37.940247,55.896793,-7.811462,30.898731,-9.241618,19.969513,-4.808622,18.086603,-0.3065068,9.35871,5.856139,4.4880548,5.097967,-5.271034,2.5528376,-1.6214503,10.433205,-1.1733245,hiphop
hiphop.00013.mp3,661794.0,0.344179630279541,0.09646646678447723,0.13049054145812988,0.0009594806469976902,1714.0900328827104,387106.29268862755,1568.642207895129,370832.4218178946,3425.011668902262,2275181.4197104666,0.09967621628480279,0.0014585889538777537,-0.0001169139941339381,0.009070106782019138,-18.336113005408784,420.2137114106761,103.359375,4092.1284,2024.0771,712.0785,847.631,611.0378,759.3459,299.42075,318.98972,132.67587,101.25565,143.73009,96.991646,85.371315,89.12531,44.29504,61.026707,53.896236,58.75773,88.350266,111.93537,-140.38953,153.29486,-53.90395,42.560577,-13.777993,13.272303,-14.458478,17.490324,-9.017647,5.7359905,-6.362017,4.603435,-1.5637182,0.6605777,2.8768308,-8.412399,-2.2515173,-10.97024,-3.1774335,-3.3117886,hiphop
hiphop.00057.mp3,661794.0,0.40293607115745544,0.09649895876646042,0.21401792764663696,0.0037230176385492086,1526.6207191718167,314181.7075168985,1788.9535991341259,70583.16602325691,3370.4875335339325,1254081.9671157282,0.052725311774941996,0.00155625036393856,2.0745421807077946e-06,0.035887788981199265,-14.25103800988699,268.8598063498294,143.5546875,3292.2498,381.18326,665.4313,181.33012,214.03712,123.508,146.0264,79.79326,67.91758,72.45067,66.50929,66.83509,77.198784,62.079815,34.23171,49.961426,59.377834,55.775402,44.29404,57.321026,-134.24744,112.08609,-26.167646,75.103165,-0.7818319,36.038853,2.1240675,24.126856,-0.6527787,14.10133,4.9993863,5.367263,0.61323667,-2.2142549,2.7205927,-4.154325,1.6028974,-5.839216,-0.28622934,-8.318711,hiphop
hiphop.00037.mp3,675808.0,0.4161553978919983,0.09862717986106873,0.1495533287525177,0.0155071085318923,2915.9222051365755,1019557.4378502425,2103.6351154526274,127908.93548416077,5322.30635209517,1670643.806237463,0.19011341441761365,0.009320296517498893,-3.054790067835711e-05,0.003984392620623112,-10.587089426454357,279.4228346495557,143.5546875,5766.306,1532.8046,983.8118,695.29126,552.4233,632.1262,317.7435,197.39735,165.23846,126.44311,121.87824,104.237465,94.680595,94.26828,100.718575,91.30564,118.001114,96.47098,162.05054,160.01682,-123.26693,65.46888,-30.432194,43.622368,-38.707554,22.307241,-24.19539,9.089974,-18.718561,8.936783,-10.322055,0.6857825,-5.373948,-4.889666,-0.37666687,-7.8036757,2.460128,-6.9712877,3.960946,-4.7082176,hiphop
hiphop.00087.mp3,661794.0,0.5873960852622986,0.07030461728572845,0.10312182456254959,0.002453399123623967,2311.2046192723815,449541.6350940939,2308.3100554286602,53119.433304038976,5135.893769939095,937631.6236830178,0.09353739184551431,0.005928806963154129,-6.624752131756395e-05,0.007387405261397362,-16.729682721680533,271.805283579368,135.99917763,2455.955,211.96523,354.32193,153.17871,212.07066,143.11507,226.55269,87.14904,136.28125,57.64799,83.149445,44.304714,46.85452,31.164595,36.156776,42.314083,24.813156,48.628815,34.784378,49.40893,-179.46547,83.94998,-17.261873,67.417145,-23.136774,39.232346,-8.00987,32.71019,-10.539335,18.442877,-3.905935,9.905712,2.9711947,6.094559,5.2848687,-3.3368356,6.3629775,-4.7883477,8.901657,-8.588869,hiphop
hiphop.00075.mp3,661794.0,0.4466758370399475,0.0956151932477951,0.18181468546390533,0.013647296465933323,2439.4914586706177,1201559.7686720397,2140.9137885384557,135047.23743833328,4923.351229426479,2354522.820817985,0.13860541134957463,0.013778818924725772,-1.3720958804697148e-06,0.014484332874417305,-11.28759749690983,264.1308443630703,92.28515625,3791.735,1594.3319,866.4339,665.3732,429.19626,377.84552,291.46094,220.05719,277.06525,243.33415,149.45193,118.627945,111.69427,94.124825,80.79924,80.05965,75.37402,69.18738,71.7287,59.95513,-120.7435,84.69216,-13.856041,57.415726,-23.08164,25.887093,-20.49706,19.687613,-3.21409,11.313522,-7.923532,9.094767,2.064748,-0.091383934,1.8144971,-3.1139312,-0.4230809,-5.6383967,4.9767485,-8.157446,hiphop
