filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
hiphop.00004.0.wav,220500.0,0.464114248752594,0.09106320142745972,0.19821715354919434,0.015328648500144482,2251.6541839473057,1091316.2213786815,2373.7481525964627,388662.0131836879,4943.3939285455335,4946176.288004346,0.08842762108468677,0.005106129784582275,-7.75493317632936e-05,0.03285073861479759,-11.76784271983608,232.45772392866647,95.703125,14633.58,1061.6361,1513.3842,429.50485,393.85245,274.80527,255.20892,146.10406,179.1748,212.91089,102.788,76.570496,90.829124,102.40895,73.43261,64.74151,51.298634,43.16253,47.209785,56.251793,-153.46916,74.975075,4.751754,37.687828,7.0724006,31.80751,-4.415763,22.053429,-3.0087767,17.04292,-2.2449179,11.229644,-1.3379254,6.8930993,1.3725199,3.0135176,-0.27166367,2.6967025,-3.3372784,0.20547089,hiphop
hiphop.00004.1.wav,220500.0,0.4631480872631073,0.09159725904464722,0.19302771985530853,0.01664954237639904,2409.466108957237,1064054.0615588466,2451.6197451050843,357608.47217084485,5288.624632939385,4177823.9461194347,0.09448298832656613,0.004973926980877118,5.284474900690839e-05,0.0293272752314806,-10.994924241910361,234.02399252899062,95.703125,13881.865,1072.9089,1339.6191,408.75574,370.43402,257.77512,241.45354,150.25705,161.1947,179.1876,101.23892,73.67957,83.523094,94.638664,79.3724,59.548306,49.547474,41.103542,51.49431,56.22036,-144.63712,74.18572,3.0155382,35.731068,5.491358,30.950687,-5.214642,21.242647,-3.1878753,16.223492,-2.678886,10.671309,-1.4878949,6.6504593,1.5571114,2.1663945,-0.8136713,2.2063625,-3.5085626,0.026584387,hiphop
hiphop.00004.2.wav,220500.0,0.4200108051300049,0.09636785089969635,0.20921938121318817,0.014207538217306137,2450.8269084669073,1033491.9782781508,2251.7168470832285,328204.04200767283,4954.9099455300175,3726342.0048620948,0.11634915168213457,0.007873854596408674,-1.2595840416906867e-05,0.0336587131023407,-9.679749103436997,241.89509905831292,95.703125,8206.486,998.8948,1289.3376,502.5371,460.99283,384.86472,338.02783,145.46666,216.4574,173.91415,129.68375,111.79458,160.95523,132.54747,85.3383,85.567764,80.7215,105.5851,76.86251,126.04064,-122.43457,66.08484,-19.330633,43.56554,-0.026022006,31.747381,-2.229992,16.011354,-5.100074,14.766555,-4.6156693,13.668474,-1.0417265,3.815797,0.8650623,-0.17909336,-1.4859163,-0.08061519,-5.4337215,3.21264,hiphop
hiphop.00080.0.wav,220500.0,0.39668387174606323,0.10169155895709991,0.14560343325138092,0.0006017767009325325,3368.588466067346,829973.6355095993,2956.776740853287,145796.31936883085,6761.725547418793,2317269.8613421675,0.154753434962297,0.006183867764846066,9.785911743165343e-07,0.009861430153250694,-1.958095351470606,106.672258573027,95.703125,1550.3905,636.7098,568.2027,277.38525,197.89606,134.20372,117.02547,108.09207,129.12921,67.5646,68.13923,63.807358,59.136837,55.079758,47.30426,51.92077,62.03028,47.046944,39.201675,47.300255,-60.15733,49.691936,4.8113465,28.935219,4.464283,-0.8418197,2.4898562,1.0737084,-0.50991994,0.4758218,-0.18021685,-4.8488765,1.0629263,-0.5108845,4.398855,2.926185,-0.759876,5.135135,-0.66191196,-5.0796447,hiphop
hiphop.00080.1.wav,220500.0,0.3893338739871979,0.0954553410410881,0.14154262840747833,0.0006710297311656177,3287.5663356634436,1010641.7568052058,2890.8428030038435,128122.97830239755,6535.551973064095,2297025.3706520596,0.15926125652552203,0.009918811410960229,-9.205748938256875e-06,0.00934300571680069,-2.422486101037556,113.11266890831902,117.45383522727273,1772.8689,786.6241,479.21426,254.14748,158.28366,130.79108,112.703064,86.825676,106.92305,68.23318,64.5872,60.753384,51.00392,50.15641,41.98995,56.385376,50.920635,48.985672,33.837162,41.831207,-62.236404,52.640255,3.5483534,29.487185,5.5064836,-0.07498448,2.2186587,5.2757306,-0.617478,-1.1252674,-0.73919165,-5.9292,1.2112194,-0.671776,2.2151814,4.6047096,1.6585073,5.0005255,0.08436044,-4.043298,hiphop
hiphop.00080.2.wav,220500.0,0.42807093262672424,0.09607267379760742,0.13640783727169037,0.0006286661373451352,3475.799535674137,596431.027221308,3142.7026208000852,101490.98546216286,7374.047908207656,1767907.0064957866,0.15033171403712298,0.005684113406370575,1.1017465112672653e-05,0.00891111046075821,-2.542197996203349,101.06324455486327,95.703125,2026.971,557.54034,382.80988,223.8953,196.56783,124.60099,125.06607,88.09211,104.692375,83.78888,78.530525,75.343834,106.82701,78.836426,95.06914,59.755856,96.29769,63.747437,46.94669,62.87544,-69.682686,50.14439,11.516461,25.073544,9.9241905,1.7826779,3.7225642,3.3176618,1.6402662,2.4884708,1.2223127,-4.380686,5.784556,-3.6485605,2.7673595,7.903438,-3.479546,4.378878,1.2922306,-5.4742556,hiphop
hiphop.00093.0.wav,220500.0,0.47928088903427124,0.07794811576604843,0.07315024733543396,0.0018996127182617784,3090.7776277903736,360268.97157367057,2620.014932124461,27844.099672321638,6265.787401664008,312699.3266692514,0.14138744380800464,0.0037955574649943843,-5.702684211428277e-05,0.002523849718272686,-12.842484833414112,205.14865425649293,117.45383522727273,2732.5613,323.6723,394.24457,196.8132,218.15796,105.93706,102.69849,71.137856,106.26479,73.5184,86.30615,68.210945,48.3485,48.016884,49.53572,54.470005,55.726604,42.519993,48.344906,60.389774,-173.69113,48.954376,3.7180974,65.465,-2.2779717,43.22974,-14.629465,25.305874,-3.9838827,16.46771,-6.8441963,17.707214,-8.224915,5.817462,-3.8251998,0.6584209,-8.656848,3.0034125,-7.9500413,-0.7585064,hiphop
hiphop.00093.1.wav,220500.0,0.4671448767185211,0.08281450718641281,0.0567348338663578,0.001663320348598063,3407.4950557442485,431919.0382039727,2555.2063109179776,27934.319963956208,6355.217642020737,251200.2257652154,0.1842723589762181,0.007632519150599641,-0.0002086400636471808,0.001464075525291264,-15.106977428421263,197.61388281507192,117.45383522727273,3514.5198,440.42035,498.283,259.61108,193.73007,177.02936,127.14851,112.39918,79.7233,107.29544,117.36,89.01181,66.479225,56.615147,69.203766,62.756336,68.68751,121.32076,118.28366,161.59613,-208.54956,31.922346,2.0396504,60.024208,-11.212904,39.565063,-11.722102,21.322603,-6.412208,15.845213,-2.3503253,15.057255,-12.740574,6.134194,-0.5503797,-1.344685,-5.178945,8.817153,-2.7293756,10.430183,hiphop
hiphop.00093.2.wav,220500.0,0.48752790689468384,0.07844170182943344,0.07146885991096497,0.0021638902835547924,3055.7162059587395,409969.0399231358,2636.2331890011474,27598.017791981158,6210.6803876341355,341084.70563175937,0.13012978538283063,0.003666942874958698,-5.825017797178589e-05,0.00247790920548141,-14.020825348780104,194.60296053011976,117.45383522727273,3048.3457,291.487,421.41434,153.46115,144.15546,108.38159,110.39355,54.103954,96.21492,82.60539,78.340416,62.31036,45.434944,40.965534,42.835857,56.288937,45.25243,39.55468,49.76277,51.943447,-192.5902,43.30156,9.302408,70.59516,0.39589414,44.932323,-10.288605,24.774067,-2.3627474,15.6971655,-6.0374537,16.426758,-7.0265317,8.055107,-3.7085614,-0.7124125,-8.376152,1.8315481,-10.135068,-2.198361,hiphop
hiphop.00029.0.wav,220500.0,0.46695151925086975,0.096518374979496,0.1591547578573227,0.003809842513874173,3124.8532491080114,838025.4347756949,2794.8779371359024,124751.62863316656,6286.771033479554,2149523.595300969,0.1226344982598608,0.006811829335001824,-0.0002624450426083058,0.017402738332748413,-4.411732879315939,144.886945409901,123.046875,2660.9648,977.551,747.2337,220.66771,146.09518,174.70041,126.955444,122.68253,77.62144,86.838715,47.50504,53.839382,50.39207,45.45214,44.312084,50.32779,47.586163,45.413803,44.93682,47.64863,-76.97031,55.332104,-0.4284951,26.177862,6.834033,11.741591,4.9136004,10.698177,2.18715,8.115835,-1.4180124,6.159539,0.4598884,6.2683187,-2.6764348,6.0110536,-0.38541102,3.2740963,0.25582412,4.3028884,hiphop
